manyID,treatyID,Title,Begin,stateID,Signature,Force,End,StateName,gptadID,StateSignature,StateRatification,StateForce,StateEnd,Rat=Notif,Coder,url,Succession,Accession
ECMCDS_2001O,ECMCDS_2001O,EC Macedonia SAA,09.04.2001,ROU,09.04.2001,01.04.2004,31.12.9999,Romania,NA,NA,NA,01.01.2007,31.12.9999,NA,Jael,NA,0,01.01.2007
ECMCDS_2001O,ECMCDS_2001O,EC Macedonia SAA,09.04.2001,HRV,09.04.2001,01.04.2004,31.12.9999,Croatia,NA,NA,NA,01.07.2013,31.12.9999,NA,Jael,NA,1,01.07.2013
CAN-CRI[NA]_2001O,CAN-CRI[NA]_2001O,Canada Costa Rica,23.04.2001,CAN,23.04.2001,01.11.2002,31.12.9999,Canada,62,23.04.2001,NA,01.11.2002,31.12.9999,NA,Jael,NA,0,NA
CAN-CRI[NA]_2001O,CAN-CRI[NA]_2001O,Canada Costa Rica,23.04.2001,CRI,23.04.2001,01.11.2002,31.12.9999,Costa Rica,62,23.04.2001,NA,01.11.2002,31.12.9999,NA,Jael,NA,0,NA
BGR-LTU[NA]_2001O,BGR-LTU[NA]_2001O,Bulgaria Lithuania,08.05.2001,BGR,08.05.2001,01.03.2002,NA,Bulgaria,57,08.05.2001,NA,NA,NA,NA,Jael,NA,0,NA
BGR-LTU[NA]_2001O,BGR-LTU[NA]_2001O,Bulgaria Lithuania,08.05.2001,LTU,08.05.2001,01.03.2002,NA,Lithuania,57,08.05.2001,NA,NA,NA,NA,Jael,NA,1,NA
BGR-ISR[NA]_2001O,BGR-ISR[NA]_2001O,Bulgaria Israel,08.06.2001,BGR,08.06.2001,01.01.2002,31.12.9999,Bulgaria,55,08.06.2001,NA,01.01.2002,31.12.9999,NA,Jael,NA,0,NA
BGR-ISR[NA]_2001O,BGR-ISR[NA]_2001O,Bulgaria Israel,08.06.2001,ISR,08.06.2001,01.01.2002,31.12.9999,Israel,55,08.06.2001,NA,01.01.2002,31.12.9999,NA,Jael,NA,0,NA
LBY-TUN[LBY]_2001O,LBY-TUN[NA]_2001O,Libya Tunisia,14.06.2001,LBY,14.06.2001,19.02.2002,31.12.9999,Libya,NA,14.06.2001,NA,19.02.2002,31.12.9999,NA,Jael,https://pce.tn/category/trade-agreements-of-tunisia/bilateral-conventions/?lang=en,0,NA
LBY-TUN[LBY]_2001O,LBY-TUN[NA]_2001O,Libya Tunisia,14.06.2001,TUN,14.06.2001,19.02.2002,31.12.9999,Tunisia,NA,14.06.2001,NA,19.02.2002,31.12.9999,NA,Jael,NA,0,NA
CRTEFT_2001O,CRTEFT_2001O,Croatia EFTA,21.06.2001,CHE,21.06.2001,01.04.2002,01.07.2013,Switzerland,NA,21.06.2001,NA,NA,01.07.2013,NA,Jael,NA,0,NA
CRTEFT_2001O,CRTEFT_2001O,Croatia EFTA,21.06.2001,HRV,21.06.2001,01.04.2002,01.07.2013,Croatia,NA,21.06.2001,NA,NA,01.07.2013,NA,Jael,NA,1,NA
CRTEFT_2001O,CRTEFT_2001O,Croatia EFTA,21.06.2001,ISL,21.06.2001,01.04.2002,01.07.2013,Iceland,NA,21.06.2001,NA,NA,01.07.2013,NA,Jael,NA,0,NA
CRTEFT_2001O,CRTEFT_2001O,Croatia EFTA,21.06.2001,LIE,21.06.2001,01.04.2002,01.07.2013,Liechtenstein,NA,21.06.2001,NA,NA,01.07.2013,NA,Jael,NA,0,NA
CRTEFT_2001O,CRTEFT_2001O,Croatia EFTA,21.06.2001,NOR,21.06.2001,01.04.2002,01.07.2013,Norway,NA,21.06.2001,NA,NA,01.07.2013,NA,Jael,NA,0,NA
EFTSRV_2001O,EFTSRV_2001A,EFTA Services (Vaduz Convention),21.06.2001,CHE,21.06.2001,01.06.2002,31.12.9999,Switzerland,NA,21.06.2001,NA,01.06.2002,31.12.9999,NA,Jael,NA,0,NA
EFTSRV_2001O,EFTSRV_2001A,EFTA Services (Vaduz Convention),21.06.2001,ISL,21.06.2001,01.06.2002,31.12.9999,Iceland,NA,21.06.2001,NA,01.06.2002,31.12.9999,NA,Jael,NA,0,NA
EFTSRV_2001O,EFTSRV_2001A,EFTA Services (Vaduz Convention),21.06.2001,LIE,21.06.2001,01.06.2002,31.12.9999,Liechtenstein,NA,21.06.2001,NA,01.06.2002,31.12.9999,NA,Jael,NA,0,NA
EFTSRV_2001O,EFTSRV_2001A,EFTA Services (Vaduz Convention),21.06.2001,NOR,21.06.2001,01.06.2002,31.12.9999,Norway,NA,21.06.2001,NA,01.06.2002,31.12.9999,NA,Jael,NA,0,NA
EFTJRD_2001O,EFTJRD_2001O,EFTA Jordan,21.06.2001,CHE,21.06.2001,01.09.2002,31.12.9999,Switzerland,187,21.06.2001,NA,NA,31.12.9999,NA,Jael,NA,0,NA
EFTJRD_2001O,EFTJRD_2001O,EFTA Jordan,21.06.2001,EFTA,21.06.2001,01.09.2002,31.12.9999,European Free Trade Association,187,21.06.2001,NA,NA,31.12.9999,NA,Jael,NA,0,NA
EFTJRD_2001O,EFTJRD_2001O,EFTA Jordan,21.06.2001,ISL,21.06.2001,01.09.2002,31.12.9999,Iceland,187,21.06.2001,NA,NA,31.12.9999,NA,Jael,NA,0,NA
EFTJRD_2001O,EFTJRD_2001O,EFTA Jordan,21.06.2001,JOR,21.06.2001,01.09.2002,31.12.9999,Jordan,187,21.06.2001,NA,NA,31.12.9999,NA,Jael,NA,0,NA
EFTJRD_2001O,EFTJRD_2001O,EFTA Jordan,21.06.2001,LIE,21.06.2001,01.09.2002,31.12.9999,Liechtenstein,187,21.06.2001,NA,NA,31.12.9999,NA,Jael,NA,0,NA
EFTJRD_2001O,EFTJRD_2001O,EFTA Jordan,21.06.2001,NOR,21.06.2001,01.09.2002,31.12.9999,Norway,187,21.06.2001,NA,NA,31.12.9999,NA,Jael,NA,0,NA
ARE-MAR[UAE]_2001O,ARE-MAR[UAE]_2001O,Morocco UAE,25.06.2001,ARE,25.06.2001,09.07.2003,31.12.9999,United Arab Emirates,NA,25.06.2001,NA,09.07.2003,31.12.9999,NA,Jael,NA,0,NA
ARE-MAR[UAE]_2001O,ARE-MAR[UAE]_2001O,Morocco UAE,25.06.2001,MAR,25.06.2001,09.07.2003,31.12.9999,Morocco,NA,25.06.2001,NA,09.07.2003,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,AUT,25.06.2001,01.06.2004,31.12.9999,Austria,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,BEL,25.06.2001,01.06.2004,31.12.9999,Belgium,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,DEU,25.06.2001,01.06.2004,31.12.9999,Germany,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,DNK,25.06.2001,01.06.2004,31.12.9999,Denmark,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,EGY,25.06.2001,01.06.2004,31.12.9999,Egypt,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,ESP,25.06.2001,01.06.2004,31.12.9999,Spain,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,FIN,25.06.2001,01.06.2004,31.12.9999,Finland,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,FRA,25.06.2001,01.06.2004,31.12.9999,France,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,GBR,25.06.2001,01.06.2004,31.12.9999,United Kingdom,NA,25.06.2001,NA,01.06.2004,01.02.2020,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,GRC,25.06.2001,01.06.2004,31.12.9999,Greece,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,IRL,25.06.2001,01.06.2004,31.12.9999,Ireland,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,ITA,25.06.2001,01.06.2004,31.12.9999,Italy,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,LUX,25.06.2001,01.06.2004,31.12.9999,Luxembourg,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,NLD,25.06.2001,01.06.2004,31.12.9999,Netherlands,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,PRT,25.06.2001,01.06.2004,31.12.9999,Portugal,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,SWE,25.06.2001,01.06.2004,31.12.9999,Sweden,NA,25.06.2001,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,NA
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,CYP,25.06.2001,01.06.2004,31.12.9999,Cyprus,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,CZE,25.06.2001,01.06.2004,31.12.9999,Czech Republic,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,1,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,EST,25.06.2001,01.06.2004,31.12.9999,Estonia,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,1,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,HUN,25.06.2001,01.06.2004,31.12.9999,Hungary,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,LTU,25.06.2001,01.06.2004,31.12.9999,Lithuania,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,1,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,LVA,25.06.2001,01.06.2004,31.12.9999,Latvia,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,1,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,MLT,25.06.2001,01.06.2004,31.12.9999,Malta,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,POL,25.06.2001,01.06.2004,31.12.9999,Poland,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,0,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,SVK,25.06.2001,01.06.2004,31.12.9999,Slovakia,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,1,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,SVN,25.06.2001,01.06.2004,31.12.9999,Slovenia,NA,NA,NA,01.06.2004,31.12.9999,NA,Jael,NA,1,01.06.2004
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,BGR,25.06.2001,01.06.2004,31.12.9999,Bulgaria,NA,NA,NA,01.01.2007,31.12.9999,NA,Jael,NA,0,01.01.2007
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,ROU,25.06.2001,01.06.2004,31.12.9999,Romania,NA,NA,NA,01.01.2007,31.12.9999,NA,Jael,NA,0,01.01.2007
ECEEMA_2001A,ECEEMA_2001A,EC Egypt Euro-Med Association Agreement,25.06.2001,HRV,25.06.2001,01.06.2004,31.12.9999,Croatia,NA,NA,NA,01.07.2013,31.12.9999,NA,Jael,NA,1,01.07.2013
BRA-GUY[NA]_2001O,BRA-GUY[NA]_2001O,Brazil Guyana,27.06.2001,BRA,27.06.2001,31.05.2004,31.12.9999,Brazil,NA,27.06.2001,29.10.2001,31.05.2004,31.12.9999,NA,Jael,NA,0,NA
BRA-GUY[NA]_2001O,BRA-GUY[NA]_2001O,Brazil Guyana,27.06.2001,GUY,27.06.2001,31.05.2004,31.12.9999,Guyana,NA,27.06.2001,31.05.2004,31.05.2004,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,ATG,05.07.2001,04.02.2002,31.12.9999,Antigua and Barbuda,NA,05.07.2001,24.07.2003,01.01.2006,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,BHS,05.07.2001,04.02.2002,31.12.9999,Bahamas,NA,NA,NA,01.01.2006,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,BLZ,05.07.2001,04.02.2002,31.12.9999,Belize,NA,05.07.2001,17.02.2005,01.01.2006,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,BRB,05.07.2001,04.02.2002,31.12.9999,Barbados,NA,05.07.2001,06.07.2004,01.01.2006,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,DMA,05.07.2001,04.02.2002,31.12.9999,Dominica,NA,16.08.2002,08.11.2005,01.01.2006,31.12.9999,NA,Jael,NA,0,16.08.2002
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,GRD,05.07.2001,04.02.2002,31.12.9999,Grenada,NA,04.07.2002,01.07.2003,01.01.2006,31.12.9999,NA,Jael,NA,0,04.07.2002
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,GUY,05.07.2001,04.02.2002,31.12.9999,Guyana,NA,05.07.2001,02.07.2003,01.01.2006,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,JAM,05.07.2001,04.02.2002,31.12.9999,Jamaica,NA,05.07.2001,03.09.2003,01.01.2006,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,KNA,05.07.2001,04.02.2002,31.12.9999,St. Kitts and Nevis,NA,08.12.2001,12.08.2004,01.01.2006,31.12.9999,NA,Jael,NA,0,08.12.2001
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,LCA,05.07.2001,04.02.2002,31.12.9999,St. Lucia,NA,04.07.2002,02.06.2003,01.01.2006,31.12.9999,NA,Jael,NA,0,04.07.2002
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,MSR,05.07.2001,04.02.2002,31.12.9999,Montserrat,NA,NA,NA,01.01.2006,31.12.9999,NA,Jael,NA,0,01.01.2006
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,SUR,05.07.2001,04.02.2002,31.12.9999,Suriname,NA,05.07.2001,09.06.2003,01.01.2006,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,TTO,05.07.2001,04.02.2002,31.12.9999,Trinidad and Tobago,NA,05.07.2001,03.07.2003,01.01.2006,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,VCT,05.07.2001,04.02.2002,31.12.9999,St. Vincent and Grenadines,NA,05.07.2001,12.08.2002,01.01.2006,31.12.9999,NA,Jael,NA,0,NA
CRBBNC_2001O,CRBBNC_2001O,Caribbean Community (CARICOM) Revised,05.07.2001,HTI,05.07.2001,04.02.2002,31.12.9999,Haiti,NA,04.07.2003,08.02.2008,NA,31.12.9999,NA,Jael,NA,0,04.07.2003
TJK-UKR[UKR]_2001O,TJK-UKR[NA]_2001O,Tajikistan Ukraine,06.07.2001,TJK,06.07.2001,11.07.2002,31.12.9999,Tajikistan,333,06.07.2001,NA,11.07.2002,31.12.9999,NA,Jael,NA,1,NA
TJK-UKR[UKR]_2001O,TJK-UKR[NA]_2001O,Tajikistan Ukraine,06.07.2001,UKR,06.07.2001,11.07.2002,31.12.9999,Ukrainian SSR,333,06.07.2001,NA,11.07.2002,31.12.9999,NA,Jael,NA,0,NA
IRQ-SYR[SYR]_2001O,IRQ-SYR[SYR]_2001O,Iraq Syria,13.08.2001,IRQ,13.08.2001,NA,NA,Iraq,NA,13.08.2001,NA,NA,NA,NA,Jael,NA,0,NA
IRQ-SYR[SYR]_2001O,IRQ-SYR[SYR]_2001O,Iraq Syria,13.08.2001,SYR,13.08.2001,NA,NA,Syria,NA,13.08.2001,NA,NA,NA,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,COK,18.08.2001,13.04.2003,31.12.9999,Cook Islands,308,18.08.2001,28.08.2001,13.04.2003,31.12.9999,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,FJI,18.08.2001,13.04.2003,31.12.9999,Fiji,308,18.08.2001,16.10.2001,13.04.2003,31.12.9999,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,FSM,18.08.2001,13.04.2003,31.12.9999,Federated States of Micronesia,308,05.04.2006,NA,NA,NA,NA,Jael,NA,0,05.04.2006
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,KIR,18.08.2001,13.04.2003,31.12.9999,Kiribati,308,18.08.2001,NA,04.06.2003,31.12.9999,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,MHL,18.08.2001,13.04.2003,31.12.9999,Marshall Islands,308,NA,NA,NA,NA,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,NIU,18.08.2001,13.04.2003,31.12.9999,Niue,308,18.08.2001,26.02.2003,13.04.2003,31.12.9999,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,NRU,18.08.2001,13.04.2003,31.12.9999,Nauru,308,18.08.2001,14.03.2003,13.04.2003,31.12.9999,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,PLW,18.08.2001,13.04.2003,31.12.9999,Palau,308,NA,NA,NA,NA,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,PNG,18.08.2001,13.04.2003,31.12.9999,Papua New Guinea,308,05.03.2002,05.08.2003,04.09.2003,31.12.9999,NA,Jael,NA,0,05.03.2002
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,SLB,18.08.2001,13.04.2003,31.12.9999,Solomon Islands,308,06.08.2002,02.06.2003,02.07.2003,31.12.9999,NA,Jael,NA,0,06.08.2002
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,TON,18.08.2001,13.04.2003,31.12.9999,Tonga,308,18.08.2001,27.12.2001,13.04.2003,31.12.9999,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,TUV,18.08.2001,13.04.2003,31.12.9999,Tuvalu,308,18.08.2001,16.04.2008,16.05.2008,31.12.9999,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,VUT,18.08.2001,13.04.2003,31.12.9999,Vanuatu,308,18.08.2001,21.06.2005,21.07.2005,31.12.9999,NA,Jael,NA,0,NA
PCFICT_2001A,PCFICT_2001A,Pacific Island Countries Trade Agreement (PICTA),18.08.2001,WSM,18.08.2001,13.04.2003,31.12.9999,Samoa,308,18.08.2001,10.10.2001,13.04.2003,31.12.9999,NA,Jael,NA,0,NA
BIH-SVN[NA]_2001O,BIH-SVN[NA]_2001O,Bosnia And Herzegovina Slovenia,03.10.2001,BIH,03.10.2001,NA,NA,Bosnia and Herzegovina,50,03.10.2001,NA,NA,NA,NA,Jael,NA,1,NA
BIH-SVN[NA]_2001O,BIH-SVN[NA]_2001O,Bosnia And Herzegovina Slovenia,03.10.2001,SVN,03.10.2001,NA,NA,Slovenia,50,03.10.2001,21.12.2001,NA,NA,NA,Jael,NA,1,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,AUT,29.10.2001,01.02.2005,31.12.9999,Austria,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,BEL,29.10.2001,01.02.2005,31.12.9999,Belgium,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,DEU,29.10.2001,01.02.2005,31.12.9999,Germany,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,DNK,29.10.2001,01.02.2005,31.12.9999,Denmark,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,ESP,29.10.2001,01.02.2005,31.12.9999,Spain,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,FIN,29.10.2001,01.02.2005,31.12.9999,Finland,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,FRA,29.10.2001,01.02.2005,31.12.9999,France,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,GBR,29.10.2001,01.02.2005,31.12.9999,United Kingdom,NA,29.10.2001,NA,01.02.2005,01.02.2020,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,GRC,29.10.2001,01.02.2005,31.12.9999,Greece,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,HRV,29.10.2001,01.02.2005,31.12.9999,Croatia,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,1,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,IRL,29.10.2001,01.02.2005,31.12.9999,Ireland,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,ITA,29.10.2001,01.02.2005,31.12.9999,Italy,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,LUX,29.10.2001,01.02.2005,31.12.9999,Luxembourg,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,NLD,29.10.2001,01.02.2005,31.12.9999,Netherlands,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,PRT,29.10.2001,01.02.2005,31.12.9999,Portugal,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,SWE,29.10.2001,01.02.2005,31.12.9999,Sweden,NA,29.10.2001,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,NA
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,CYP,29.10.2001,01.02.2005,31.12.9999,Cyprus,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,01.02.2005
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,CZE,29.10.2001,01.02.2005,31.12.9999,Czech Republic,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,1,01.02.2005
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,EST,29.10.2001,01.02.2005,31.12.9999,Estonia,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,1,01.02.2005
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,HUN,29.10.2001,01.02.2005,31.12.9999,Hungary,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,01.02.2005
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,LTU,29.10.2001,01.02.2005,31.12.9999,Lithuania,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,1,01.02.2005
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,LVA,29.10.2001,01.02.2005,31.12.9999,Latvia,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,1,01.02.2005
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,MLT,29.10.2001,01.02.2005,31.12.9999,Malta,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,01.02.2005
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,POL,29.10.2001,01.02.2005,31.12.9999,Poland,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,0,01.02.2005
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,SVK,29.10.2001,01.02.2005,31.12.9999,Slovakia,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,1,01.02.2005
CROTEC_2001O,CROTEC_2001O,Croatia EC,29.10.2001,SVN,29.10.2001,01.02.2005,31.12.9999,Slovenia,NA,NA,NA,01.02.2005,31.12.9999,NA,Jael,NA,1,01.02.2005
